Department,Term,TermStart,AcademicYear,SectionName,SubjectCode,CourseNum,SectionCode,CourseLevelCode,MinimumCredits,FacultyLoad,Used,Day10Used,LocalMax,GlobalMax,RoomCapacity,BuildingAndRoom,MeetingDays,MeetingTime,SectionStartDate,SectionEndDate,Building,RoomNumber,MeetingStart,MeetingStartInternal,MeetingEnd,MeetingEndInternal,Monday,Tuesday,Wednesday,Thursday,Friday,ShortTitle,Faculty,SectionStatus,InstructionalMethod
Mathematics and Statistics,19/FA,9/3/2019,2019,MATH-172-B,MATH,172,B,100,4.00,4.00,31,32,32,36,32,NH 259,MWTHF,8:00AM - 8:50AM,9/3/2019,12/17/2019,NH,259,8:00AM,08:00:00,8:50AM,08:50:00,M,,W,TH,F,Calculus II,Thomas L. Scofield,Active,LEC
Mathematics and Statistics,16/FA,9/6/2016,2016,MATH-172-B,MATH,172,B,100,4.00,4.00,25,28,32,32,32,NH 259,MTWF,11:30AM - 12:20PM,9/6/2016,12/20/2016,NH,259,11:30AM,11:30:00,12:20PM,12:20:00,M,T,W,,F,Calculus II,Benjamin Dekker,Active,LEC
Mathematics and Statistics,19/SP,1/28/2019,2018,MATH-172-B,MATH,172,B,100,4.00,4.00,30,30,32,32,32,NH 259,MTWF,9:00AM - 9:50AM,1/28/2019,5/16/2019,NH,259,9:00AM,09:00:00,9:50AM,09:50:00,M,T,W,,F,Calculus II,John Ferdinands,Active,LEC
Mathematics and Statistics,17/FA,9/5/2017,2017,MATH-172-B,MATH,172,B,100,4.00,4.00,25,26,10,36,32,NH 259,MTWF,11:30AM - 12:20PM,9/5/2017,12/19/2017,NH,259,11:30AM,11:30:00,12:20PM,12:20:00,M,T,W,,F,Calculus II,Thomas L. Scofield,Active,LEC
Mathematics and Statistics,18/FA,9/4/2018,2018,MATH-172-B,MATH,172,B,100,4.00,4.00,31,33,32,32,32,NH 251,MTWF,11:30AM - 12:20PM,9/4/2018,12/18/2018,NH,251,11:30AM,11:30:00,12:20PM,12:20:00,M,T,W,,F,Calculus II,Christopher Moseley,Active,LEC
Mathematics and Statistics,15/FA,9/8/2015,2015,MATH-172-B,MATH,172,B,100,4.00,4.00,25,26,32,32,44,NH 276,MTWF,9:00AM - 9:50AM,9/8/2015,12/18/2015,NH,276,9:00AM,09:00:00,9:50AM,09:50:00,M,T,W,,F,Calculus II,Michael Bolt,Active,LEC
Mathematics and Statistics,18/SP,1/29/2018,2017,MATH-172-B,MATH,172,B,100,4.00,4.00,26,28,28,32,32,NH 259,MTWF,9:00AM - 9:50AM,1/29/2018,5/17/2018,NH,259,9:00AM,09:00:00,9:50AM,09:50:00,M,T,W,,F,Calculus II,John Ferdinands,Active,LEC
Mathematics and Statistics,21/SP,2/1/2021,2020,MATH-172-C,MATH,172,C,100,4.00,4.00,0,,20,32,32,NH 259,MTWF,2:30PM - 3:20PM,2/1/2021,5/20/2021,NH,259,2:30PM,14:30:00,3:20PM,15:20:00,M,T,W,,F,Calculus II,James Turner,Active,LEC
Mathematics and Statistics,17/SP,1/30/2017,2016,MATH-172-C,MATH,172,C,100,4.00,4.00,22,24,28,32,32,NH 259,MTWF,11:30AM - 12:20PM,1/30/2017,5/18/2017,NH,259,11:30AM,11:30:00,12:20PM,12:20:00,M,T,W,,F,Calculus II,Christopher Moseley,Active,LEC
Mathematics and Statistics,16/SP,2/1/2016,2015,MATH-172-C,MATH,172,C,100,4.00,4.00,30,30,28,32,44,NH 276,MWTHF,1:30PM - 2:20PM,2/1/2016,5/19/2016,NH,276,1:30PM,13:30:00,2:20PM,14:20:00,M,,W,TH,F,Calculus II,James Turner,Active,LEC
Mathematics and Statistics,20/SP,2/3/2020,2019,MATH-172-C,MATH,172,C,100,4.00,4.00,30,30,32,32,44,NH 276,MTWF,1:30PM - 2:20PM,2/3/2020,5/21/2020,NH,276,1:30PM,13:30:00,2:20PM,14:20:00,M,T,W,,F,Calculus II,Todd Kapitula,Active,LEC
Mathematics and Statistics,16/FA,9/6/2016,2016,MATH-172-C,MATH,172,C,100,4.00,4.00,27,28,32,32,44,NH 276,MTWF,2:30PM - 3:20PM,9/6/2016,12/20/2016,NH,276,2:30PM,14:30:00,3:20PM,15:20:00,M,T,W,,F,Calculus II,Christopher Moseley,Active,LEC
Mathematics and Statistics,19/SP,1/28/2019,2018,MATH-172-C,MATH,172,C,100,4.00,4.00,32,32,32,32,45,NH 295,MTWF,12:30PM - 1:20PM,1/28/2019,5/16/2019,NH,295,12:30PM,12:30:00,1:20PM,13:20:00,M,T,W,,F,Calculus II,Michael Bolt,Active,LEC
Mathematics and Statistics,18/FA,9/4/2018,2018,MATH-172-C,MATH,172,C,100,4.00,4.00,29,29,10,36,32,NH 259,MTWF,2:30PM - 3:20PM,9/4/2018,12/18/2018,NH,259,2:30PM,14:30:00,3:20PM,15:20:00,M,T,W,,F,Calculus II,Christopher Moseley,Active,LEC
Mathematics and Statistics,17/FA,9/5/2017,2017,MATH-172-C,MATH,172,C,100,4.00,4.00,24,25,10,36,32,NH 259,MTWF,2:30PM - 3:20PM,9/5/2017,12/19/2017,NH,259,2:30PM,14:30:00,3:20PM,15:20:00,M,T,W,,F,Calculus II,Michael Bolt,Active,LEC
Mathematics and Statistics,15/FA,9/8/2015,2015,MATH-172-C,MATH,172,C,100,4.00,4.00,26,26,32,32,32,NH 251,MTWF,12:30PM - 1:20PM,9/8/2015,12/18/2015,NH,251,12:30PM,12:30:00,1:20PM,13:20:00,M,T,W,,F,Calculus II,Benjamin Dekker,Active,LEC
Mathematics and Statistics,18/SP,1/29/2018,2017,MATH-172-C,MATH,172,C,100,4.00,4.00,25,28,28,32,32,NH 251,MTWF,11:30AM - 12:20PM,1/29/2018,5/17/2018,NH,251,11:30AM,11:30:00,12:20PM,12:20:00,M,T,W,,F,Calculus II,Christopher Moseley,Active,LEC
Mathematics and Statistics,17/SP,1/30/2017,2016,MATH-172-D,MATH,172,D,100,4.00,4.00,23,24,28,32,44,NH 276,MTWF,2:30PM - 3:20PM,1/30/2017,5/18/2017,NH,276,2:30PM,14:30:00,3:20PM,15:20:00,M,T,W,,F,Calculus II,Christopher Moseley,Active,LEC
Mathematics and Statistics,16/SP,2/1/2016,2015,MATH-172-D,MATH,172,D,100,4.00,4.00,24,27,28,32,44,NH 276,MTWF,2:30PM - 3:20PM,2/1/2016,5/19/2016,NH,276,2:30PM,14:30:00,3:20PM,15:20:00,M,T,W,,F,Calculus II,Thomas L. Scofield,Active,LEC
Mathematics and Statistics,19/SP,1/28/2019,2018,MATH-172-D,MATH,172,D,100,4.00,4.00,10,12,32,32,44,NH 276,MTWF,2:30PM - 3:20PM,1/28/2019,5/16/2019,NH,276,2:30PM,14:30:00,3:20PM,15:20:00,M,T,W,,F,Calculus II,Todd Kapitula,Active,LEC
Mathematics and Statistics,18/SP,1/29/2018,2017,MATH-172-D,MATH,172,D,100,4.00,4.00,19,19,28,32,44,NH 276,MTWF,2:30PM - 3:20PM,1/29/2018,5/17/2018,NH,276,2:30PM,14:30:00,3:20PM,15:20:00,M,T,W,,F,Calculus II,Christopher Moseley,Active,LEC
Mathematics and Statistics,20/SU,5/27/2020,2019,MATH-172-ONLIN,MATH,172,ONLIN,100,4.00,4.00,1,,24,24,0,ON LINE,MTWTHF,,6/1/2020,7/24/2020,ON,LINE,,,,,M,T,W,TH,F,Calculus II,Michael Bolt,Active,ONLN
Mathematics and Statistics,20/FA,9/1/2020,2020,MATH-190-A,MATH,190,A,100,1.00,1.00,0,,30,,44,NH 276,W,3:30PM - 4:30PM,9/1/2020,12/17/2020,NH,276,3:30PM,15:30:00,4:30PM,16:30:00,,,W,,,First-year Seminar in Math,Thomas L. Scofield,Active,SEM
Mathematics and Statistics,19/FA,9/3/2019,2019,MATH-190-A,MATH,190,A,100,1.00,1.00,17,3,45,45,44,NH 276,W,3:30PM - 5:00PM,9/3/2019,12/17/2019,NH,276,3:30PM,15:30:00,5:00PM,17:00:00,,,W,,,First-year Seminar in Math,"Thomas L. Scofield
Todd Kapitula",Active,SEM
Mathematics and Statistics,16/FA,9/6/2016,2016,MATH-190-A,MATH,190,A,100,1.00,1.00,6,7,30,,32,NH 259,W,3:30PM - 5:00PM,9/6/2016,12/20/2016,NH,259,3:30PM,15:30:00,5:00PM,17:00:00,,,W,,,First-year Seminar in Math,Thomas L. Scofield,Active,SEM
Mathematics and Statistics,15/FA,9/8/2015,2015,MATH-190-A,MATH,190,A,100,1.00,1.00,30,10,32,32,32,NH 259,W,3:30PM - 5:00PM,9/8/2015,12/18/2015,NH,259,3:30PM,15:30:00,5:00PM,17:00:00,,,W,,,First-year Seminar in Math,"Benjamin Dekker
Christopher Moseley",Active,SEM
Mathematics and Statistics,18/FA,9/4/2018,2018,MATH-190-A,MATH,190,A,100,1.00,1.00,27,26,45,45,45,NH 295,W,3:30PM - 5:00PM,9/4/2018,12/18/2018,NH,295,3:30PM,15:30:00,5:00PM,17:00:00,,,W,,,First-year Seminar in Math,"Thomas L. Scofield
Todd Kapitula",Active,SEM
Mathematics and Statistics,17/FA,9/5/2017,2017,MATH-190-A,MATH,190,A,100,1.00,1.00,16,8,45,45,32,NH 259,W,3:30PM - 5:00PM,9/5/2017,12/19/2017,NH,259,3:30PM,15:30:00,5:00PM,17:00:00,,,W,,,First-year Seminar in Math,"Todd Kapitula
Nathan Sunukjian",Active,SEM
Mathematics and Statistics,16/FA,9/6/2016,2016,MATH-190-B,MATH,190,B,100,1.00,1.00,1,1,30,,32,NH 259,W,3:30PM - 5:00PM,9/6/2016,12/20/2016,NH,259,3:30PM,15:30:00,5:00PM,17:00:00,,,W,,,First-year Seminar in Math,Nathan Sunukjian,Active,SEM
Mathematics and Statistics,21/SP,2/1/2021,2020,MATH-221-A,MATH,221,A,200,4.00,4.00,0,,26,32,32,NH 251,MTWF,1:30PM - 2:20PM,2/1/2021,5/20/2021,NH,251,1:30PM,13:30:00,2:20PM,14:20:00,M,T,W,,F,Real Nbr Sys/Meth for Elem Sch,David Klanderman,Active,LEC
Mathematics and Statistics,20/FA,9/1/2020,2020,MATH-221-A,MATH,221,A,200,4.00,4.00,0,,26,32,32,NH 251,MTTHF,1:30PM - 2:20PM,9/1/2020,12/17/2020,NH,251,1:30PM,13:30:00,2:20PM,14:20:00,M,T,,TH,F,Real Nbr Sys/Meth for Elem Sch,David Klanderman,Active,LEC
Mathematics and Statistics,17/SP,1/30/2017,2016,MATH-221-A,MATH,221,A,200,4.00,4.00,27,28,32,32,32,NH 251,MTTHF,1:30PM - 2:20PM,1/30/2017,5/18/2017,NH,251,1:30PM,13:30:00,2:20PM,14:20:00,M,T,,TH,F,Real Nbr Sys/Meth for Elem Sch,Hyunyi Jung,Active,LEC
Mathematics and Statistics,16/SP,2/1/2016,2015,MATH-221-A,MATH,221,A,200,4.00,4.00,29,29,32,32,32,NH 251,MTTHF,1:30PM - 2:20PM,2/1/2016,5/19/2016,NH,251,1:30PM,13:30:00,2:20PM,14:20:00,M,T,,TH,F,Real Nbr Sys/Meth for Elem Sch,Hyunyi Jung,Active,LEC
Mathematics and Statistics,20/SP,2/3/2020,2019,MATH-221-A,MATH,221,A,200,4.00,4.00,31,31,32,32,32,NH 251,MTTHF,1:30PM - 2:20PM,2/3/2020,5/21/2020,NH,251,1:30PM,13:30:00,2:20PM,14:20:00,M,T,,TH,F,Real Nbr Sys/Meth for Elem Sch,David Klanderman,Active,LEC
Mathematics and Statistics,19/FA,9/3/2019,2019,MATH-221-A,MATH,221,A,200,4.00,4.00,32,32,32,32,32,NH 251,MTTHF,1:30PM - 2:20PM,9/3/2019,12/17/2019,NH,251,1:30PM,13:30:00,2:20PM,14:20:00,M,T,,TH,F,Real Nbr Sys/Meth for Elem Sch,David Klanderman,Active,LEC
Mathematics and Statistics,16/FA,9/6/2016,2016,MATH-221-A,MATH,221,A,200,4.00,4.00,23,26,26,32,32,NH 251,TTH,12:30PM - 2:20PM,9/6/2016,12/20/2016,NH,251,12:30PM,12:30:00,2:20PM,14:20:00,,T,,TH,,Real Nbr Sys/Meth for Elem Sch,Janice Koop,Active,LEC
Mathematics and Statistics,19/SP,1/28/2019,2018,MATH-221-A,MATH,221,A,200,4.00,4.00,23,23,28,32,32,NH 251,MTTHF,1:30PM - 2:20PM,1/28/2019,5/16/2019,NH,251,1:30PM,13:30:00,2:20PM,14:20:00,M,T,,TH,F,Real Nbr Sys/Meth for Elem Sch,David Klanderman,Active,LEC
Mathematics and Statistics,15/FA,9/8/2015,2015,MATH-221-A,MATH,221,A,200,4.00,4.00,26,27,26,32,32,NH 251,TTH,10:30AM - 12:20PM,9/8/2015,12/18/2015,NH,251,10:30AM,10:30:00,12:20PM,12:20:00,,T,,TH,,Real Nbr Sys/Meth for Elem Sch,Janice Koop,Active,LEC
Mathematics and Statistics,17/FA,9/5/2017,2017,MATH-221-A,MATH,221,A,200,4.00,4.00,17,18,28,32,32,NH 251,TTH,12:30PM - 2:20PM,9/5/2017,12/19/2017,NH,251,12:30PM,12:30:00,2:20PM,14:20:00,,T,,TH,,Real Nbr Sys/Meth for Elem Sch,Janice Koop,Active,LEC
Mathematics and Statistics,18/FA,9/4/2018,2018,MATH-221-A,MATH,221,A,200,4.00,4.00,30,31,28,32,32,NH 251,MTTHF,1:30PM - 2:20PM,9/4/2018,12/18/2018,NH,251,1:30PM,13:30:00,2:20PM,14:20:00,M,T,,TH,F,Real Nbr Sys/Meth for Elem Sch,David Klanderman,Active,LEC
Mathematics and Statistics,18/SP,1/29/2018,2017,MATH-221-A,MATH,221,A,200,4.00,4.00,25,27,28,32,32,NH 251,TTH,12:30PM - 2:20PM,1/29/2018,5/17/2018,NH,251,12:30PM,12:30:00,2:20PM,14:20:00,,T,,TH,,Real Nbr Sys/Meth for Elem Sch,Janice Koop,Active,LEC
Mathematics and Statistics,15/FA,9/8/2015,2015,MATH-221-B,MATH,221,B,200,4.00,4.00,9,9,26,32,32,NH 251,MTTHF,1:30PM - 2:20PM,9/8/2015,12/18/2015,NH,251,1:30PM,13:30:00,2:20PM,14:20:00,M,T,,TH,F,Real Nbr Sys/Meth for Elem Sch,Hyunyi Jung,Active,LEC
Mathematics and Statistics,21/SP,2/1/2021,2020,MATH-222-A,MATH,222,A,200,4.00,4.00,0,,26,32,32,NH 251,MTTHF,2:30PM - 3:20PM,2/1/2021,5/20/2021,NH,251,2:30PM,14:30:00,3:20PM,15:20:00,M,T,,TH,F,Geometry/Meth for Elem Sch,Gary Talsma,Active,LEC
Mathematics and Statistics,17/SP,1/30/2017,2016,MATH-222-A,MATH,222,A,200,4.00,4.00,20,20,32,32,32,NH 251,MTTHF,2:30PM - 3:20PM,1/30/2017,5/18/2017,NH,251,2:30PM,14:30:00,3:20PM,15:20:00,M,T,,TH,F,Geometry/Meth for Elem Sch,Hyunyi Jung,Active,LEC
Mathematics and Statistics,20/FA,9/1/2020,2020,MATH-222-A,MATH,222,A,200,4.00,4.00,0,,26,32,32,NH 251,MTTHF,2:30PM - 3:20PM,9/1/2020,12/17/2020,NH,251,2:30PM,14:30:00,3:20PM,15:20:00,M,T,,TH,F,Geometry/Meth for Elem Sch,Gary Talsma,Active,LEC
Mathematics and Statistics,20/SP,2/3/2020,2019,MATH-222-A,MATH,222,A,200,4.00,4.00,15,15,28,32,32,NH 251,MTTHF,2:30PM - 3:20PM,2/3/2020,5/21/2020,NH,251,2:30PM,14:30:00,3:20PM,15:20:00,M,T,,TH,F,Geometry/Meth for Elem Sch,Gary Talsma,Active,LEC
Mathematics and Statistics,19/FA,9/3/2019,2019,MATH-222-A,MATH,222,A,200,4.00,4.00,23,23,32,32,32,NH 251,MTTHF,2:30PM - 3:20PM,9/3/2019,12/17/2019,NH,251,2:30PM,14:30:00,3:20PM,15:20:00,M,T,,TH,F,Geometry/Meth for Elem Sch,David Klanderman,Active,LEC
Mathematics and Statistics,16/FA,9/6/2016,2016,MATH-222-A,MATH,222,A,200,4.00,4.00,15,15,26,32,32,NH 251,MTTHF,2:30PM - 3:20PM,9/6/2016,12/20/2016,NH,251,2:30PM,14:30:00,3:20PM,15:20:00,M,T,,TH,F,Geometry/Meth for Elem Sch,Hyunyi Jung,Active,LEC
Mathematics and Statistics,19/SP,1/28/2019,2018,MATH-222-A,MATH,222,A,200,4.00,4.00,25,25,28,32,17,"NH 251
NH 069","MTTHF
",2:30PM - 3:20PM,1/28/2019,5/16/2019,"NH
NH","251
069",2:30PM,14:30:00,3:20PM,15:20:00,"M
","T
","
","TH
","F
",Geometry/Meth for Elem Sch,Gary Talsma,Active,LEC
Mathematics and Statistics,15/FA,9/8/2015,2015,MATH-222-A,MATH,222,A,200,4.00,4.00,26,26,28,32,32,NH 251,MTTHF,2:30PM - 3:20PM,9/8/2015,12/18/2015,NH,251,2:30PM,14:30:00,3:20PM,15:20:00,M,T,,TH,F,Geometry/Meth for Elem Sch,Gary Talsma,Active,LEC
Mathematics and Statistics,17/FA,9/5/2017,2017,MATH-222-A,MATH,222,A,200,4.00,4.00,28,28,28,32,32,NH 251,MTTHF,2:30PM - 3:20PM,9/5/2017,12/19/2017,NH,251,2:30PM,14:30:00,3:20PM,15:20:00,M,T,,TH,F,Geometry/Meth for Elem Sch,Gary Talsma,Active,LEC
Mathematics and Statistics,18/FA,9/4/2018,2018,MATH-222-A,MATH,222,A,200,4.00,4.00,19,19,28,32,17,"NH 251
NH 069","MTTHF
",2:30PM - 3:20PM,9/4/2018,12/18/2018,"NH
NH","251
069",2:30PM,14:30:00,3:20PM,15:20:00,"M
","T
","
","TH
","F
",Geometry/Meth for Elem Sch,Gary Talsma,Active,LEC
Mathematics and Statistics,18/SP,1/29/2018,2017,MATH-222-A,MATH,222,A,200,4.00,4.00,23,23,28,32,17,"NH 251
NH 069","MTTHF
",2:30PM - 3:20PM,1/29/2018,5/17/2018,"NH
NH","251
069",2:30PM,14:30:00,3:20PM,15:20:00,"M
","T
","
","TH
","F
",Geometry/Meth for Elem Sch,Gary Talsma,Active,LEC
Mathematics and Statistics,16/SP,2/1/2016,2015,MATH-222-B,MATH,222,B,200,4.00,4.00,32,32,26,32,32,NH 251,MTTHF,2:30PM - 3:20PM,2/1/2016,5/19/2016,NH,251,2:30PM,14:30:00,3:20PM,15:20:00,M,T,,TH,F,Geometry/Meth for Elem Sch,Gary Talsma,Active,LEC
Mathematics and Statistics,21/SP,2/1/2021,2020,MATH-231-A,MATH,231,A,200,4.00,4.00,0,,24,32,32,NH 259,MTWF,9:00AM - 9:50AM,2/1/2021,5/20/2021,NH,259,9:00AM,09:00:00,9:50AM,09:50:00,M,T,W,,F,Diff Equ With Linear Algebra,Thomas L. Scofield,Active,LEC
Mathematics and Statistics,17/SP,1/30/2017,2016,MATH-231-A,MATH,231,A,200,4.00,4.00,37,37,24,32,44,NH 276,MTWF,9:00AM - 9:50AM,1/30/2017,5/18/2017,NH,276,9:00AM,09:00:00,9:50AM,09:50:00,M,T,W,,F,Diff Equ With Linear Algebra,Todd Kapitula,Active,LEC
Mathematics and Statistics,20/FA,9/1/2020,2020,MATH-231-A,MATH,231,A,200,4.00,4.00,0,,24,32,44,NH 276,MTWF,2:30PM - 3:20PM,9/1/2020,12/17/2020,NH,276,2:30PM,14:30:00,3:20PM,15:20:00,M,T,W,,F,Diff Equ With Linear Algebra,Todd Kapitula,Active,LEC
Mathematics and Statistics,16/SP,2/1/2016,2015,MATH-231-A,MATH,231,A,200,4.00,4.00,33,33,10,32,46,NH 064,MTWF,11:30AM - 12:20PM,2/1/2016,5/19/2016,NH,064,11:30AM,11:30:00,12:20PM,12:20:00,M,T,W,,F,Diff Equ With Linear Algebra,Todd Kapitula,Active,LEC
Mathematics and Statistics,20/SP,2/3/2020,2019,MATH-231-A,MATH,231,A,200,4.00,4.00,23,23,36,36,44,NH 276,MWTHF,8:00AM - 8:50AM,2/3/2020,5/21/2020,NH,276,8:00AM,08:00:00,8:50AM,08:50:00,M,,W,TH,F,Diff Equ With Linear Algebra,Thomas L. Scofield,Active,LEC
Mathematics and Statistics,19/FA,9/3/2019,2019,MATH-231-A,MATH,231,A,200,4.00,4.00,31,31,35,35,45,NH 295,MWTHF,2:30PM - 3:20PM,9/3/2019,12/17/2019,NH,295,2:30PM,14:30:00,3:20PM,15:20:00,M,,W,TH,F,Diff Equ With Linear Algebra,Todd Kapitula,Active,LEC
Mathematics and Statistics,19/SP,1/28/2019,2018,MATH-231-A,MATH,231,A,200,4.00,4.00,20,20,20,20,32,SB 276,MWTHF,8:00AM - 8:50AM,1/28/2019,5/16/2019,SB,276,8:00AM,08:00:00,8:50AM,08:50:00,M,,W,TH,F,Diff Equ With Linear Algebra,Thomas L. Scofield,Active,LEC
Mathematics and Statistics,16/FA,9/6/2016,2016,MATH-231-A,MATH,231,A,200,4.00,4.00,33,33,36,36,46,NH 064,MTWF,2:30PM - 3:20PM,9/6/2016,12/20/2016,NH,064,2:30PM,14:30:00,3:20PM,15:20:00,M,T,W,,F,Diff Equ With Linear Algebra,Todd Kapitula,Active,LEC
Mathematics and Statistics,15/FA,9/8/2015,2015,MATH-231-A,MATH,231,A,200,4.00,4.00,28,30,30,32,46,NH 064,MTWF,8:00AM - 8:50AM,9/8/2015,12/18/2015,NH,064,8:00AM,08:00:00,8:50AM,08:50:00,M,T,W,,F,Diff Equ With Linear Algebra,Thomas L. Scofield,Active,LEC
Mathematics and Statistics,17/FA,9/5/2017,2017,MATH-231-A,MATH,231,A,200,4.00,4.00,23,24,30,35,35,NH 253,MTWF,2:30PM - 3:20PM,9/5/2017,12/19/2017,NH,253,2:30PM,14:30:00,3:20PM,15:20:00,M,T,W,,F,Diff Equ With Linear Algebra,Todd Kapitula,Active,LEC
Mathematics and Statistics,18/FA,9/4/2018,2018,MATH-231-A,MATH,231,A,200,4.00,4.00,25,25,30,35,20,NH 261,MWTHF,2:30PM - 3:20PM,9/4/2018,12/18/2018,NH,261,2:30PM,14:30:00,3:20PM,15:20:00,M,,W,TH,F,Diff Equ With Linear Algebra,Todd Kapitula,Active,LEC
Mathematics and Statistics,18/SP,1/29/2018,2017,MATH-231-A,MATH,231,A,200,4.00,4.00,20,20,20,20,20,NH 261,MTWF,9:00AM - 9:50AM,1/29/2018,5/17/2018,NH,261,9:00AM,09:00:00,9:50AM,09:50:00,M,T,W,,F,Diff Equ With Linear Algebra,Thomas L. Scofield,Active,LEC
Mathematics and Statistics,21/SP,2/1/2021,2020,MATH-231-B,MATH,231,B,200,4.00,4.00,0,,24,32,45,NH 295,MTWF,10:30AM - 11:20AM,2/1/2021,5/20/2021,NH,295,10:30AM,10:30:00,11:20AM,11:20:00,M,T,W,,F,Diff Equ With Linear Algebra,Todd Kapitula,Active,LEC
Mathematics and Statistics,17/SP,1/30/2017,2016,MATH-231-B,MATH,231,B,200,4.00,4.00,28,29,24,32,46,NH 064,MWTHF,10:30AM - 11:20AM,1/30/2017,5/18/2017,NH,064,10:30AM,10:30:00,11:20AM,11:20:00,M,,W,TH,F,Diff Equ With Linear Algebra,Thomas L. Scofield,Active,LEC
Mathematics and Statistics,20/SP,2/3/2020,2019,MATH-231-B,MATH,231,B,200,4.00,4.00,43,43,43,43,46,NH 064,MTWF,9:00AM - 9:50AM,2/3/2020,5/21/2020,NH,064,9:00AM,09:00:00,9:50AM,09:50:00,M,T,W,,F,Diff Equ With Linear Algebra,Todd Kapitula,Active,LEC
Mathematics and Statistics,16/SP,2/1/2016,2015,MATH-231-B,MATH,231,B,200,4.00,4.00,33,33,10,32,32,NH 259,MWTHF,10:30AM - 11:20AM,2/1/2016,5/19/2016,NH,259,10:30AM,10:30:00,11:20AM,11:20:00,M,,W,TH,F,Diff Equ With Linear Algebra,Christopher Moseley,Active,LEC
Mathematics and Statistics,19/SP,1/28/2019,2018,MATH-231-B,MATH,231,B,200,4.00,4.00,30,30,32,32,32,SB 276,MWTHF,9:00AM - 9:50AM,1/28/2019,5/16/2019,SB,276,9:00AM,09:00:00,9:50AM,09:50:00,M,,W,TH,F,Diff Equ With Linear Algebra,Thomas L. Scofield,Active,LEC
Mathematics and Statistics,18/SP,1/29/2018,2017,MATH-231-B,MATH,231,B,200,4.00,4.00,25,25,28,32,32,NH 259,MWTHF,10:30AM - 11:20AM,1/29/2018,5/17/2018,NH,259,10:30AM,10:30:00,11:20AM,11:20:00,M,,W,TH,F,Diff Equ With Linear Algebra,Nathan Sunukjian,Active,LEC
Mathematics and Statistics,21/SP,2/1/2021,2020,MATH-231-C,MATH,231,C,200,4.00,4.00,0,,24,32,45,NH 295,MTWF,11:30AM - 12:20PM,2/1/2021,5/20/2021,NH,295,11:30AM,11:30:00,12:20PM,12:20:00,M,T,W,,F,Diff Equ With Linear Algebra,John Ferdinands,Active,LEC
Mathematics and Statistics,17/SP,1/30/2017,2016,MATH-231-C,MATH,231,C,200,4.00,4.00,34,35,24,32,46,NH 064,MWTHF,11:30AM - 12:20PM,1/30/2017,5/18/2017,NH,064,11:30AM,11:30:00,12:20PM,12:20:00,M,,W,TH,F,Diff Equ With Linear Algebra,Thomas L. Scofield,Active,LEC
Mathematics and Statistics,20/SP,2/3/2020,2019,MATH-231-C,MATH,231,C,200,4.00,4.00,35,35,36,36,44,NH 276,MWTHF,10:30AM - 11:20AM,2/3/2020,5/21/2020,NH,276,10:30AM,10:30:00,11:20AM,11:20:00,M,,W,TH,F,Diff Equ With Linear Algebra,Thomas L. Scofield,Active,LEC
Mathematics and Statistics,16/SP,2/1/2016,2015,MATH-231-C,MATH,231,C,200,4.00,4.00,40,42,10,32,44,NH 276,MWTHF,9:00AM - 9:50AM,2/1/2016,5/19/2016,NH,276,9:00AM,09:00:00,9:50AM,09:50:00,M,,W,TH,F,Diff Equ With Linear Algebra,Michael Bolt,Active,LEC
Mathematics and Statistics,19/SP,1/28/2019,2018,MATH-231-C,MATH,231,C,200,4.00,4.00,30,31,32,32,32,NH 259,MTWF,10:30AM - 11:20AM,1/28/2019,5/16/2019,NH,259,10:30AM,10:30:00,11:20AM,11:20:00,M,T,W,,F,Diff Equ With Linear Algebra,Todd Kapitula,Active,LEC
Mathematics and Statistics,18/SP,1/29/2018,2017,MATH-231-C,MATH,231,C,200,4.00,4.00,26,26,28,32,46,NH 064,MWTHF,11:30AM - 12:20PM,1/29/2018,5/17/2018,NH,064,11:30AM,11:30:00,12:20PM,12:20:00,M,,W,TH,F,Diff Equ With Linear Algebra,Nathan Sunukjian,Active,LEC
Mathematics and Statistics,21/SP,2/1/2021,2020,MATH-231-D,MATH,231,D,200,4.00,4.00,0,,24,32,45,NH 295,MTWF,12:30PM - 1:20PM,2/1/2021,5/20/2021,NH,295,12:30PM,12:30:00,1:20PM,13:20:00,M,T,W,,F,Diff Equ With Linear Algebra,Nathan Sunukjian,Active,LEC
Mathematics and Statistics,17/FA,9/5/2017,2017,MATH-251-A,MATH,251,A,200,3.00,3.00,41,42,30,30,44,NH 276,MWF,12:30PM - 1:20PM,9/5/2017,12/19/2017,NH,276,12:30PM,12:30:00,1:20PM,13:20:00,M,,W,,F,Discrete Mathematics,Randall Pruim,Active,LEC
Mathematics and Statistics,20/FA,9/1/2020,2020,MATH-251-A,MATH,251,A,200,3.00,3.00,0,,24,16,44,NH 276,MWF,11:30AM - 12:20PM,9/1/2020,12/17/2020,NH,276,11:30AM,11:30:00,12:20PM,12:20:00,M,,W,,F,Discrete Mathematics,Thomas L. Scofield,Active,LEC
Mathematics and Statistics,19/FA,9/3/2019,2019,MATH-251-A,MATH,251,A,200,3.00,3.00,20,21,30,30,32,NH 259,MWF,10:30AM - 11:20AM,9/3/2019,12/17/2019,NH,259,10:30AM,10:30:00,11:20AM,11:20:00,M,,W,,F,Discrete Mathematics,Thomas L. Scofield,Active,LEC
